2302,"(1, 1, 2)"
2303,"(2, 0, 1)"
2304,"(1, 1, 1)"
2307,"(1, 0, 2)"
2308,"(2, 0, 2)"
2309,"(1, 1, 2)"
2310,"(0, 1, 2)"
2312,"(0, 0, 2)"
2313,"(0, 0, 1)"
2314,"(1, 1, 2)"
2315,"(2, 1, 2)"
2316,"(1, 1, 2)"
2317,"(2, 1, 1)"
2318,"(1, 1, 2)"
2319,"(0, 1, 2)"
2320,"(2, 0, 2)"
2321,"(0, 0, 2)"
2323,"(1, 1, 1)"
2324,"(1, 1, 2)"
2327,"(0, 1, 2)"
2328,"(2, 1, 2)"
2329,"(1, 1, 2)"
2331,"(2, 1, 2)"
2332,"(2, 0, 2)"
2333,"(0, 1, 1)"
2334,"(0, 0, 2)"
2335,"(0, 0, 2)"
2337,"(2, 1, 1)"
2338,"(2, 1, 1)"
2341,"(0, 1, 2)"
2344,"(2, 1, 2)"
2345,"(2, 1, 1)"
2346,"(0, 0, 1)"
2347,"(0, 0, 1)"
2348,"(1, 0, 2)"
2349,"(0, 1, 1)"
2350,"(0, 1, 2)"
2351,"(2, 0, 2)"
2353,"(1, 0, 1)"
2354,"(0, 1, 2)"
2355,"(0, 0, 2)"
2356,"(1, 0, 2)"
2357,"(2, 0, 2)"
2358,"(2, 0, 1)"
2359,"(2, 1, 2)"
2360,"(2, 1, 2)"
2363,"(0, 1, 2)"
2367,"(2, 0, 0)"
2369,"(0, 1, 2)"
2370,"(1, 1, 2)"
2371,"(1, 0, 1)"
2372,"(1, 0, 2)"
2373,"(0, 1, 2)"
2375,"(1, 0, 2)"
2376,"(1, 0, 2)"
2377,"(2, 0, 2)"
2379,"(0, 1, 1)"
2380,"(0, 1, 1)"
2387,"(0, 1, 2)"
2388,"(0, 1, 2)"
2390,"(1, 1, 2)"
2392,"(0, 1, 1)"
2394,"(2, 1, 2)"
2395,"(0, 1, 2)"
2396,"(1, 1, 1)"
2397,"(1, 0, 1)"
2398,"(2, 0, 1)"
2400,"(1, 1, 1)"
2402,"(1, 0, 2)"
2403,"(1, 1, 2)"
2404,"(0, 0, 2)"
2405,"(0, 1, 1)"
2406,"(1, 0, 2)"
2407,"(2, 1, 1)"
2408,"(2, 1, 2)"
2409,"(1, 0, 1)"
2412,"(1, 0, 1)"
2413,"(0, 0, 1)"
2414,"(0, 1, 1)"
2415,"(1, 1, 1)"
2416,"(0, 1, 2)"
2417,"(2, 1, 2)"
2418,"(0, 0, 2)"
2420,"(0, 1, 2)"
2422,"(1, 1, 2)"
2423,"(2, 0, 1)"
2424,"(1, 1, 1)"
2426,"(0, 1, 2)"
2428,"(1, 0, 1)"
2429,"(2, 1, 2)"
2430,"(2, 1, 2)"
2431,"(2, 0, 1)"
2432,"(2, 0, 2)"
2433,"(1, 0, 2)"
2434,"(0, 0, 1)"
2436,"(0, 1, 1)"
2437,"(1, 1, 2)"
2438,"(2, 0, 2)"
2440,"(2, 1, 2)"
2441,"(1, 0, 2)"
2442,"(0, 1, 2)"
2443,"(2, 0, 2)"
2444,"(1, 1, 2)"
2446,"(0, 1, 1)"
2448,"(2, 1, 2)"
2449,"(2, 1, 2)"
2450,"(1, 0, 1)"
2452,"(1, 0, 2)"
2453,"(2, 0, 0)"
2455,"(2, 1, 1)"
2456,"(2, 0, 2)"
2457,"(2, 1, 2)"
2458,"(0, 0, 2)"
2462,"(0, 1, 1)"
2463,"(0, 1, 2)"
2466,"(2, 1, 2)"
2467,"(1, 0, 2)"
2468,"(0, 1, 1)"
2469,"(2, 1, 1)"
2473,"(1, 0, 2)"
2474,"(0, 1, 2)"
2475,"(2, 1, 2)"
2476,"(1, 0, 1)"
2477,"(2, 1, 2)"
2479,"(2, 0, 1)"
2481,"(1, 0, 2)"
2482,"(1, 0, 2)"
2485,"(1, 0, 2)"
2487,"(2, 1, 1)"
2488,"(1, 0, 2)"
2490,"(1, 1, 1)"
2491,"(1, 1, 2)"
2492,"(0, 1, 1)"
2495,"(2, 1, 1)"
2497,"(2, 0, 0)"
2499,"(1, 1, 1)"
2501,"(2, 0, 1)"
2502,"(2, 1, 1)"
2506,"(1, 0, 1)"
2507,"(2, 1, 2)"
2508,"(1, 1, 2)"
2509,"(0, 1, 2)"
2510,"(2, 0, 0)"
2511,"(0, 1, 2)"
2512,"(1, 0, 2)"
2513,"(1, 1, 1)"
2514,"(2, 1, 1)"
2516,"(1, 0, 2)"
2518,"(0, 1, 2)"
2519,"(0, 1, 2)"
2520,"(2, 1, 1)"
2521,"(1, 1, 1)"
2522,"(0, 1, 2)"
2523,"(0, 1, 1)"
2524,"(2, 0, 2)"
2525,"(2, 1, 1)"
2526,"(2, 0, 1)"
2527,"(1, 0, 2)"
2528,"(2, 1, 2)"
2529,"(2, 1, 1)"
2530,"(1, 1, 2)"
2531,"(0, 1, 2)"
2532,"(0, 0, 2)"
2533,"(2, 0, 2)"
2534,"(0, 1, 2)"
2536,"(0, 1, 2)"
2537,"(1, 0, 1)"
2539,"(0, 1, 1)"
2540,"(2, 1, 2)"
2541,"(1, 1, 1)"
2542,"(2, 0, 2)"
2543,"(2, 1, 1)"
2544,"(0, 1, 1)"
2545,"(0, 0, 2)"
2546,"(2, 1, 2)"
2547,"(0, 1, 1)"
2548,"(1, 0, 2)"
2549,"(2, 1, 1)"
2550,"(2, 0, 1)"
2551,"(2, 1, 1)"
2552,"(1, 1, 1)"
2553,"(1, 0, 0)"
2554,"(2, 1, 2)"
2556,"(0, 0, 2)"
2559,"(1, 1, 2)"
2560,"(1, 0, 2)"
2561,"(0, 1, 2)"
2562,"(1, 1, 2)"
2564,"(2, 1, 1)"
2565,"(1, 1, 2)"
2566,"(2, 1, 2)"
2567,"(2, 0, 1)"
2568,"(1, 0, 1)"
2570,"(2, 1, 2)"
2571,"(2, 0, 2)"
2574,"(1, 1, 2)"
2575,"(1, 1, 2)"
2576,"(2, 1, 1)"
2577,"(1, 1, 1)"
2579,"(0, 1, 2)"
2581,"(2, 0, 2)"
2582,"(1, 0, 0)"
2583,"(0, 1, 2)"
2584,"(0, 1, 2)"
2586,"(0, 0, 2)"
2588,"(1, 1, 2)"
2589,"(0, 1, 1)"
2590,"(1, 1, 2)"
2592,"(1, 0, 2)"
2593,"(0, 1, 1)"
2594,"(2, 1, 2)"
2595,"(1, 0, 1)"
2598,"(0, 1, 2)"
2599,"(2, 1, 1)"
2600,"(2, 1, 1)"
2601,"(0, 1, 2)"
2603,"(1, 1, 1)"
2604,"(0, 1, 2)"
2606,"(2, 1, 1)"
2607,"(1, 0, 2)"
2608,"(0, 1, 1)"
2609,"(1, 1, 2)"
2610,"(1, 0, 2)"
2612,"(2, 0, 2)"
2613,"(1, 0, 2)"
2616,"(1, 0, 1)"
2617,"(1, 0, 1)"
2619,"(2, 0, 1)"
2620,"(0, 1, 1)"
2621,"(2, 1, 2)"
2622,"(2, 1, 2)"
2623,"(2, 0, 2)"
2624,"(1, 1, 2)"
2625,"(0, 1, 2)"
2627,"(0, 1, 1)"
2628,"(0, 1, 1)"
2629,"(1, 1, 2)"
2630,"(2, 1, 1)"
2631,"(2, 0, 2)"
2632,"(0, 1, 2)"
2634,"(0, 1, 2)"
2635,"(1, 1, 1)"
2636,"(2, 1, 1)"
2637,"(2, 1, 2)"
2638,"(1, 0, 2)"
2639,"(2, 1, 1)"
2640,"(1, 1, 2)"
2643,"(2, 0, 2)"
2644,"(1, 0, 2)"
2647,"(1, 1, 2)"
2648,"(1, 0, 2)"
2649,"(2, 1, 1)"
2650,"(0, 1, 2)"
2652,"(2, 1, 2)"
2655,"(2, 0, 1)"
2656,"(2, 0, 1)"
2658,"(0, 1, 2)"
2661,"(0, 0, 2)"
2662,"(1, 0, 2)"
2663,"(1, 0, 2)"
2665,"(0, 1, 1)"
2666,"(2, 1, 1)"
2667,"(1, 1, 2)"
2668,"(2, 1, 2)"
2669,"(1, 0, 2)"
2670,"(2, 1, 1)"
2671,"(0, 1, 1)"
2674,"(2, 0, 1)"
2675,"(2, 0, 2)"
2676,"(2, 0, 2)"
2678,"(2, 0, 2)"
2679,"(0, 1, 2)"
2680,"(0, 0, 2)"
2681,"(1, 0, 1)"
2682,"(1, 0, 2)"
2684,"(2, 1, 2)"
2685,"(2, 1, 1)"
2686,"(2, 0, 2)"
2687,"(0, 0, 2)"
2688,"(0, 1, 1)"
2689,"(2, 0, 1)"
2690,"(0, 0, 2)"
2694,"(1, 0, 2)"
2695,"(0, 1, 2)"
2696,"(1, 1, 2)"
2698,"(2, 0, 1)"
2699,"(2, 1, 1)"
2705,"(2, 1, 1)"
2706,"(2, 1, 2)"
2707,"(0, 1, 2)"
2708,"(2, 1, 1)"
2709,"(1, 1, 1)"
2710,"(0, 1, 1)"
2712,"(1, 0, 1)"
2713,"(2, 0, 1)"
2714,"(0, 1, 2)"
2716,"(1, 1, 2)"
2717,"(0, 1, 2)"
2718,"(2, 1, 2)"
2719,"(0, 0, 2)"
2721,"(0, 1, 1)"
2722,"(2, 1, 2)"
2723,"(2, 0, 0)"
2724,"(0, 1, 1)"
2725,"(0, 1, 1)"
2727,"(2, 0, 1)"
2729,"(0, 1, 2)"
2730,"(1, 0, 1)"
2732,"(2, 0, 2)"
2733,"(1, 1, 2)"
2734,"(0, 1, 2)"
2735,"(1, 0, 1)"
2736,"(0, 1, 1)"
2737,"(2, 1, 1)"
2738,"(2, 1, 2)"
2739,"(0, 1, 2)"
2740,"(1, 1, 1)"
2742,"(0, 1, 2)"
2743,"(0, 0, 2)"
2746,"(0, 1, 2)"
2747,"(1, 1, 1)"
2748,"(2, 1, 1)"
2749,"(1, 1, 1)"
2751,"(1, 0, 0)"
2752,"(2, 1, 1)"
2753,"(2, 1, 1)"
2754,"(0, 0, 2)"
2756,"(0, 1, 1)"
2757,"(0, 0, 2)"
2758,"(2, 1, 2)"
2759,"(2, 0, 2)"
2760,"(1, 0, 2)"
2761,"(0, 1, 2)"
2763,"(2, 0, 0)"
2765,"(1, 1, 2)"
2768,"(2, 0, 2)"
2769,"(1, 1, 2)"
2770,"(0, 1, 2)"
2771,"(2, 1, 2)"
2772,"(0, 1, 1)"
2773,"(2, 0, 2)"
2774,"(2, 0, 2)"
2776,"(0, 0, 1)"
2777,"(1, 0, 2)"
2778,"(1, 0, 0)"
2779,"(2, 0, 2)"
2780,"(1, 0, 1)"
2781,"(0, 0, 2)"
2782,"(0, 1, 2)"
2784,"(2, 0, 2)"
2785,"(2, 1, 2)"
2786,"(0, 1, 2)"
2787,"(0, 1, 2)"
2789,"(2, 0, 1)"
2790,"(1, 0, 2)"
2791,"(0, 1, 2)"
2792,"(2, 1, 2)"
2793,"(0, 0, 2)"
2794,"(1, 0, 0)"
2795,"(0, 1, 2)"
2796,"(1, 0, 2)"
2797,"(2, 1, 1)"
2799,"(1, 0, 1)"
2800,"(0, 0, 2)"
2801,"(2, 1, 2)"
2803,"(1, 0, 0)"
2805,"(2, 1, 2)"
2807,"(0, 1, 1)"
2808,"(2, 1, 1)"
2810,"(2, 1, 2)"
2811,"(2, 1, 1)"
2812,"(1, 0, 1)"
2813,"(1, 1, 2)"
2814,"(1, 1, 2)"
2816,"(1, 0, 2)"
2817,"(0, 1, 1)"
2820,"(0, 1, 1)"
2821,"(2, 1, 1)"
2823,"(1, 0, 2)"
2824,"(1, 0, 2)"
2825,"(2, 1, 1)"
2826,"(0, 1, 2)"
2827,"(0, 1, 2)"
2828,"(0, 1, 2)"
2829,"(1, 0, 1)"
2830,"(2, 0, 2)"
2832,"(1, 1, 1)"
2834,"(1, 0, 1)"
2836,"(0, 1, 2)"
2838,"(1, 1, 1)"
2839,"(2, 0, 2)"
2840,"(1, 1, 1)"
2841,"(1, 1, 2)"
2843,"(2, 1, 2)"
2844,"(2, 0, 1)"
2846,"(0, 1, 1)"
2848,"(1, 0, 1)"
2849,"(2, 0, 2)"
2850,"(2, 0, 2)"
2851,"(2, 1, 2)"
2852,"(2, 1, 1)"
2853,"(0, 1, 1)"
2854,"(0, 1, 1)"
2855,"(0, 1, 1)"
2856,"(2, 1, 1)"
2857,"(1, 1, 2)"
2858,"(1, 1, 2)"
2859,"(2, 0, 2)"
2863,"(2, 1, 2)"
2864,"(2, 0, 1)"
2867,"(2, 1, 2)"
2868,"(2, 0, 2)"
2869,"(2, 1, 1)"
2871,"(2, 1, 1)"
2873,"(1, 1, 2)"
2874,"(0, 1, 1)"
2875,"(0, 0, 2)"
2876,"(0, 1, 1)"
2877,"(1, 1, 2)"
2878,"(1, 1, 1)"
2880,"(0, 0, 2)"
2881,"(0, 1, 1)"
2882,"(1, 0, 0)"
2884,"(1, 0, 2)"
2885,"(2, 1, 1)"
2886,"(2, 0, 2)"
2887,"(1, 1, 2)"
2888,"(2, 0, 1)"
2890,"(1, 1, 2)"
2891,"(0, 0, 2)"
2892,"(2, 1, 1)"
2893,"(0, 1, 1)"
2895,"(1, 0, 2)"
2896,"(1, 0, 1)"
2897,"(2, 0, 0)"
2898,"(0, 1, 2)"
2899,"(2, 0, 2)"
2900,"(0, 1, 2)"
2901,"(0, 1, 2)"
2902,"(2, 0, 2)"
2904,"(2, 0, 2)"
2905,"(1, 0, 1)"
2906,"(2, 1, 2)"
2907,"(0, 1, 1)"
2909,"(0, 0, 2)"
2910,"(2, 1, 1)"
2912,"(1, 1, 2)"
2913,"(2, 1, 2)"
2914,"(0, 2, 1)"
2915,"(2, 0, 2)"
2916,"(1, 0, 2)"
2917,"(1, 0, 1)"
2918,"(1, 1, 1)"
2919,"(2, 0, 0)"
2922,"(2, 1, 2)"
2923,"(1, 0, 1)"
2924,"(1, 1, 1)"
2925,"(1, 1, 2)"
2926,"(0, 1, 2)"
2929,"(1, 1, 2)"
2930,"(2, 0, 2)"
2931,"(1, 1, 2)"
2932,"(0, 1, 2)"
2933,"(2, 1, 2)"
2935,"(1, 1, 2)"
2936,"(2, 1, 2)"
2938,"(1, 0, 1)"
2939,"(2, 0, 0)"
2940,"(2, 0, 2)"
2942,"(0, 1, 1)"
2943,"(1, 0, 2)"
2944,"(0, 1, 2)"
2945,"(1, 0, 1)"
2950,"(2, 0, 2)"
2951,"(0, 0, 2)"
2952,"(2, 1, 1)"
2953,"(2, 0, 2)"
2954,"(0, 1, 1)"
2955,"(1, 1, 2)"
2956,"(2, 0, 1)"
2957,"(0, 0, 1)"
2960,"(0, 1, 2)"
2963,"(0, 0, 2)"
2964,"(2, 0, 2)"
2965,"(0, 1, 1)"
2967,"(2, 1, 1)"
2968,"(2, 0, 2)"
2969,"(0, 1, 2)"
2970,"(0, 1, 1)"
2971,"(0, 1, 2)"
2973,"(1, 1, 2)"
2978,"(1, 1, 2)"
2979,"(1, 1, 2)"
2980,"(1, 1, 1)"
2983,"(2, 1, 2)"
2984,"(2, 1, 1)"
2985,"(2, 1, 1)"
2987,"(2, 1, 2)"
2988,"(2, 0, 2)"
2989,"(1, 1, 1)"
2991,"(0, 1, 1)"
2992,"(0, 1, 2)"
2993,"(2, 1, 1)"
2994,"(0, 1, 2)"
2995,"(0, 1, 1)"
2996,"(2, 1, 2)"
2999,"(2, 0, 2)"
3000,"(1, 0, 1)"
3002,"(2, 0, 2)"
3003,"(1, 0, 2)"
3004,"(0, 1, 1)"
3008,"(0, 1, 2)"
3009,"(0, 1, 2)"
3010,"(2, 1, 1)"
3011,"(0, 1, 2)"
3012,"(2, 0, 1)"
3013,"(1, 0, 2)"
3018,"(1, 1, 2)"
3019,"(0, 1, 2)"
3020,"(0, 0, 2)"
3021,"(1, 0, 1)"
3022,"(1, 0, 2)"
3023,"(1, 1, 2)"
3024,"(0, 1, 1)"
3025,"(1, 1, 2)"
3028,"(1, 0, 1)"
3029,"(2, 1, 1)"
3030,"(0, 0, 2)"
3031,"(0, 1, 2)"
3032,"(2, 0, 1)"
3034,"(0, 1, 2)"
3036,"(0, 1, 2)"
3040,"(2, 1, 2)"
3041,"(1, 1, 2)"
3042,"(1, 0, 1)"
3043,"(0, 1, 1)"
3044,"(2, 0, 2)"
3046,"(2, 1, 1)"
3047,"(1, 0, 1)"
3048,"(0, 0, 2)"
3049,"(0, 0, 1)"
3050,"(0, 1, 2)"
3051,"(1, 0, 0)"
3052,"(0, 1, 1)"
3054,"(2, 0, 2)"
3055,"(2, 1, 1)"
3058,"(0, 1, 2)"
3059,"(0, 1, 1)"
3061,"(0, 1, 1)"
3062,"(2, 1, 2)"
3063,"(0, 1, 2)"
3065,"(2, 0, 1)"
3066,"(0, 1, 2)"
3067,"(2, 1, 1)"
3068,"(0, 0, 2)"
3070,"(0, 1, 2)"
3072,"(2, 1, 2)"
3073,"(0, 1, 1)"
3074,"(2, 1, 2)"
3076,"(2, 1, 1)"
3077,"(2, 1, 1)"
3078,"(2, 0, 2)"
3079,"(0, 0, 2)"
3080,"(0, 0, 1)"
3081,"(0, 0, 2)"
3082,"(0, 1, 2)"
3083,"(2, 1, 1)"
3088,"(1, 0, 1)"
3089,"(0, 0, 2)"
3091,"(1, 1, 2)"
3094,"(1, 0, 2)"
3096,"(2, 1, 1)"
3097,"(2, 1, 2)"
3098,"(2, 1, 2)"
3101,"(2, 0, 2)"
3102,"(1, 1, 2)"
3103,"(2, 0, 2)"
3104,"(1, 1, 2)"
3105,"(0, 1, 1)"
3106,"(0, 1, 1)"
3108,"(0, 0, 2)"
3110,"(1, 1, 1)"
3111,"(2, 1, 1)"
3112,"(2, 1, 2)"
3113,"(0, 1, 1)"
3114,"(2, 0, 2)"
3115,"(2, 1, 2)"
3117,"(2, 1, 1)"
3118,"(2, 0, 2)"
3119,"(2, 1, 1)"
3120,"(1, 1, 2)"
3121,"(0, 1, 1)"
3122,"(0, 1, 1)"
3124,"(2, 1, 1)"
3126,"(2, 1, 1)"
3127,"(1, 0, 1)"
3129,"(0, 1, 2)"
3132,"(1, 0, 0)"
3133,"(1, 1, 1)"
3134,"(1, 1, 1)"
3135,"(2, 0, 2)"
3136,"(2, 1, 1)"
3138,"(0, 1, 2)"
3139,"(2, 1, 1)"
3140,"(2, 1, 2)"
3142,"(2, 0, 2)"
3146,"(1, 0, 2)"
3147,"(1, 0, 1)"
3152,"(0, 1, 1)"
3154,"(2, 0, 0)"
3157,"(0, 1, 2)"
3158,"(1, 0, 2)"
3159,"(0, 1, 1)"
3160,"(2, 1, 2)"
3161,"(1, 0, 1)"
3162,"(2, 1, 1)"
3164,"(2, 0, 1)"
3165,"(2, 0, 2)"
3166,"(1, 1, 2)"
3167,"(0, 1, 2)"
3168,"(1, 0, 2)"
3170,"(2, 0, 2)"
3171,"(0, 1, 1)"
3172,"(0, 1, 1)"
3174,"(2, 0, 2)"
3175,"(2, 0, 0)"
3176,"(0, 1, 2)"
3177,"(2, 0, 1)"
3178,"(0, 0, 2)"
3180,"(1, 1, 2)"
3181,"(2, 1, 2)"
3182,"(0, 1, 2)"
3183,"(1, 1, 1)"
3184,"(0, 1, 2)"
3185,"(2, 1, 2)"
3186,"(1, 0, 2)"
3188,"(2, 1, 2)"
3191,"(2, 0, 2)"
3192,"(2, 1, 2)"
3193,"(0, 0, 2)"
3194,"(0, 1, 2)"
3195,"(0, 1, 2)"
3196,"(1, 0, 1)"
3197,"(0, 0, 2)"
3198,"(0, 1, 2)"
3201,"(0, 1, 1)"
3203,"(2, 1, 2)"
3205,"(0, 1, 1)"
3206,"(2, 0, 2)"
3207,"(2, 0, 2)"
3209,"(2, 0, 1)"
3210,"(0, 1, 1)"
3211,"(2, 1, 1)"
3213,"(2, 0, 1)"
3214,"(1, 0, 2)"
3215,"(1, 0, 2)"
3216,"(0, 0, 2)"
3217,"(0, 1, 2)"
3219,"(2, 0, 1)"
3220,"(2, 1, 1)"
3221,"(1, 0, 1)"
3222,"(1, 0, 1)"
3223,"(1, 1, 2)"
3224,"(1, 1, 2)"
3225,"(2, 0, 1)"
3226,"(0, 0, 2)"
3227,"(1, 1, 2)"
3228,"(1, 1, 2)"
3229,"(1, 0, 2)"
3230,"(2, 0, 0)"
3231,"(1, 1, 2)"
3233,"(0, 1, 2)"
3234,"(2, 1, 1)"
3235,"(1, 0, 1)"
3236,"(2, 0, 2)"
3238,"(2, 1, 2)"
3240,"(2, 0, 2)"
3242,"(0, 1, 1)"
3243,"(2, 1, 1)"
3245,"(2, 1, 2)"
3246,"(2, 1, 1)"
3247,"(2, 0, 2)"
3249,"(2, 0, 0)"
3251,"(0, 1, 1)"
3252,"(2, 0, 2)"
3253,"(1, 1, 2)"
3255,"(2, 0, 1)"
3256,"(1, 0, 1)"
3258,"(0, 1, 2)"
3260,"(0, 1, 2)"
3261,"(2, 1, 1)"
3262,"(0, 1, 2)"
3263,"(2, 0, 1)"
3265,"(0, 1, 1)"
3268,"(0, 1, 1)"
3269,"(2, 1, 1)"
3270,"(0, 1, 2)"
3272,"(0, 1, 1)"
3273,"(2, 1, 1)"
3274,"(2, 0, 2)"
3275,"(2, 1, 2)"
3277,"(0, 1, 2)"
3278,"(1, 0, 0)"
3279,"(2, 0, 2)"
3281,"(0, 0, 2)"
3283,"(0, 1, 1)"
3285,"(2, 1, 2)"
3286,"(2, 0, 1)"
3287,"(2, 0, 0)"
3289,"(1, 0, 1)"
3290,"(1, 1, 2)"
3291,"(2, 0, 2)"
3293,"(0, 1, 2)"
3294,"(1, 0, 1)"
3296,"(2, 1, 1)"
3300,"(2, 1, 1)"
3301,"(0, 0, 1)"
3302,"(1, 1, 1)"
3303,"(1, 1, 1)"
3305,"(2, 0, 1)"
3306,"(0, 1, 2)"
3307,"(1, 0, 1)"
3310,"(1, 0, 1)"
3311,"(0, 1, 2)"
3314,"(0, 1, 1)"
3315,"(0, 1, 2)"
3316,"(0, 1, 2)"
3317,"(2, 1, 2)"
3319,"(0, 1, 1)"
3323,"(0, 1, 2)"
3324,"(2, 1, 2)"
3326,"(2, 1, 1)"
3327,"(1, 1, 2)"
3328,"(2, 1, 1)"
3330,"(2, 0, 2)"
3332,"(0, 1, 1)"
3334,"(0, 0, 2)"
3335,"(2, 1, 1)"
3336,"(0, 1, 1)"
3337,"(0, 1, 1)"
3338,"(0, 1, 2)"
3342,"(2, 1, 2)"
3343,"(1, 0, 1)"
3344,"(0, 1, 2)"
3346,"(0, 0, 2)"
3349,"(1, 0, 2)"
3352,"(2, 1, 1)"
3354,"(2, 1, 1)"
3355,"(2, 1, 1)"
3357,"(0, 1, 1)"
3358,"(0, 1, 2)"
3359,"(1, 0, 1)"
3360,"(2, 0, 0)"
3361,"(0, 1, 2)"
3362,"(1, 1, 1)"
3364,"(2, 1, 1)"
3365,"(0, 1, 1)"
3367,"(2, 0, 1)"
3369,"(0, 1, 1)"
3372,"(2, 1, 1)"
3373,"(2, 0, 1)"
3375,"(2, 1, 2)"
3377,"(0, 0, 1)"
3378,"(2, 0, 2)"
3380,"(0, 1, 1)"
3382,"(0, 1, 1)"
3383,"(0, 1, 2)"
3384,"(1, 0, 1)"
3385,"(0, 0, 2)"
3386,"(0, 1, 2)"
3387,"(0, 1, 2)"
3388,"(2, 0, 1)"
3389,"(0, 0, 2)"
3390,"(0, 0, 2)"
3391,"(1, 0, 1)"
3392,"(2, 1, 1)"
3393,"(2, 1, 2)"
3394,"(0, 1, 2)"
3396,"(2, 0, 1)"
3397,"(2, 0, 2)"
3398,"(0, 0, 2)"
3399,"(2, 1, 2)"
3402,"(2, 0, 2)"
3403,"(0, 1, 1)"
3404,"(2, 1, 1)"
3405,"(0, 1, 2)"
3407,"(1, 1, 2)"
3408,"(2, 1, 2)"
3411,"(1, 0, 2)"
3412,"(1, 0, 2)"
3413,"(2, 0, 2)"
3414,"(2, 1, 2)"
3415,"(2, 0, 2)"
3416,"(0, 1, 1)"
3417,"(0, 0, 2)"
3418,"(2, 1, 1)"
3419,"(1, 0, 2)"
3420,"(2, 1, 2)"
3421,"(0, 1, 2)"
3422,"(0, 1, 1)"
3423,"(0, 1, 2)"
3424,"(1, 0, 2)"
3427,"(1, 1, 2)"
3428,"(2, 1, 1)"
3429,"(2, 1, 2)"
3430,"(0, 1, 2)"
3431,"(0, 1, 2)"
3432,"(1, 0, 1)"
3434,"(0, 0, 1)"
3438,"(0, 0, 2)"
3439,"(0, 2, 1)"
3440,"(2, 0, 2)"
3443,"(1, 0, 2)"
3444,"(0, 0, 2)"
3445,"(0, 0, 2)"
3446,"(1, 1, 2)"
3447,"(1, 0, 2)"
3448,"(2, 1, 2)"
3449,"(0, 1, 2)"
3452,"(2, 0, 2)"
3453,"(0, 1, 2)"
3454,"(1, 0, 2)"
3455,"(0, 1, 1)"
3456,"(1, 1, 2)"
3458,"(2, 1, 2)"
3459,"(1, 0, 0)"
3461,"(2, 0, 1)"
3462,"(2, 1, 2)"
3465,"(0, 1, 2)"
3466,"(2, 1, 1)"
3468,"(2, 1, 1)"
3469,"(0, 1, 2)"
3470,"(2, 1, 1)"
3471,"(2, 1, 1)"
3474,"(0, 1, 2)"
3476,"(0, 0, 2)"
3477,"(0, 1, 1)"
3479,"(0, 1, 2)"
3482,"(1, 1, 2)"
3483,"(2, 0, 1)"
3484,"(1, 0, 1)"
3486,"(0, 1, 1)"
3487,"(2, 1, 1)"
3488,"(1, 1, 2)"
3489,"(1, 1, 2)"
3490,"(1, 0, 1)"
3491,"(2, 1, 1)"
3492,"(2, 0, 2)"
3493,"(0, 1, 1)"
3494,"(2, 0, 2)"
3495,"(0, 1, 2)"
3496,"(0, 1, 2)"
3497,"(1, 0, 1)"
3498,"(1, 1, 2)"
3499,"(2, 0, 1)"
3500,"(0, 1, 2)"
3503,"(2, 0, 1)"
3504,"(0, 1, 2)"
3505,"(1, 0, 1)"
3506,"(2, 1, 2)"
3507,"(1, 0, 2)"
3508,"(2, 0, 2)"
3509,"(2, 0, 2)"
3510,"(0, 1, 1)"
3511,"(1, 0, 1)"
3513,"(2, 0, 0)"
3514,"(1, 1, 2)"
3515,"(1, 0, 1)"
3516,"(1, 1, 2)"
3518,"(1, 1, 2)"
3519,"(1, 1, 2)"
3520,"(2, 0, 2)"
3523,"(2, 1, 2)"
3525,"(1, 0, 0)"
3526,"(2, 0, 1)"
3527,"(1, 0, 2)"
3528,"(2, 0, 2)"
3529,"(1, 0, 1)"
3530,"(0, 1, 2)"
3531,"(1, 0, 2)"
3532,"(1, 0, 0)"
3534,"(1, 0, 2)"
3535,"(0, 1, 2)"
3536,"(0, 1, 1)"
3537,"(0, 1, 2)"
3538,"(1, 1, 2)"
3539,"(1, 0, 0)"
3541,"(1, 0, 2)"
3543,"(2, 1, 2)"
3544,"(1, 1, 2)"
3545,"(0, 0, 2)"
3546,"(0, 1, 2)"
3547,"(0, 1, 1)"
3548,"(2, 1, 2)"
3550,"(1, 1, 2)"
3551,"(1, 1, 2)"
3554,"(2, 1, 2)"
3555,"(0, 1, 2)"
3556,"(0, 1, 2)"
3558,"(2, 1, 2)"
3559,"(0, 1, 2)"
3562,"(1, 0, 1)"
3563,"(1, 1, 2)"
3566,"(2, 0, 1)"
3567,"(1, 0, 0)"
3570,"(2, 0, 2)"
3572,"(2, 0, 1)"
3573,"(1, 0, 2)"
3574,"(0, 1, 2)"
3576,"(1, 1, 1)"
3577,"(0, 0, 2)"
3579,"(2, 1, 2)"
3580,"(0, 1, 2)"
3582,"(1, 0, 2)"
3583,"(1, 0, 2)"
3585,"(2, 1, 2)"
3586,"(2, 1, 1)"
3587,"(2, 0, 2)"
3589,"(1, 0, 1)"
3590,"(1, 0, 0)"
3591,"(0, 1, 2)"
3592,"(0, 1, 2)"
3593,"(2, 1, 2)"
3594,"(2, 1, 1)"
3595,"(0, 1, 2)"
3597,"(1, 0, 1)"
3599,"(0, 1, 2)"
3600,"(1, 0, 1)"
3603,"(0, 1, 2)"
3604,"(2, 0, 2)"
3605,"(0, 0, 2)"
3606,"(2, 1, 1)"
3607,"(1, 0, 1)"
